text,user_nickname,user_unique_id,user_profile,video_id,video_url,black_campaign
😂,Al Husein 🇮🇶🇮🇩,alrandes31,https://www.tiktok.com/@alrandes31,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7176677873603511298&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461533083722302216&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,Cendrawasih Cendrawasih,cendrawasih.cendr73,https://www.tiktok.com/@cendrawasih.cendr73,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7453630893186925588&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461492849626186503&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
@davienaskincare.official,Kevin Mitnic,kevin.mitnic2,https://www.tiktok.com/@kevin.mitnic2,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7459501700979328007&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461464393932243718&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😅,Annisa Dara Puspitas,ansdara,https://www.tiktok.com/@ansdara,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6865485157542167553&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461453176711119624&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😂,Lidriyanidamayanti,lidriyanidamayanti,https://www.tiktok.com/@lidriyanidamayanti,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7269882617846449157&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461407075870196488&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😂,♌ Lion ♌,cmbokedevina,https://www.tiktok.com/@cmbokedevina,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6897347421174105090&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461374238550803208&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,Bd.Lidia,bunda.zahra895,https://www.tiktok.com/@bunda.zahra895,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7156228656451699738&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461299185455842066&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😂,dwi.shaza0509,user46344835,https://www.tiktok.com/@user46344835,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6838140962741715974&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461290841073500949&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😁,Siti Maesaroh Saroh,sitimaesarohsaroh0,https://www.tiktok.com/@sitimaesarohsaroh0,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6790256998463390721&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461282541326058246&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😂,gayohal harlianto,oogaycooljanayu,https://www.tiktok.com/@oogaycooljanayu,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6870763127714644994&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461236901119804165&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😩😩😩,allooo_,cindiii_rfk,https://www.tiktok.com/@cindiii_rfk,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7132582083839362049&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461165317624988423&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,someone,vlncyallayah02,https://www.tiktok.com/@vlncyallayah02,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7198069758620795905&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461118702751580946&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😁,Ry,ryantitantina,https://www.tiktok.com/@ryantitantina,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7412248506906313734&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461092476200223496&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,Khaila Samsung,mi_kayla58,https://www.tiktok.com/@mi_kayla58,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7403736817387176966&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461085794179515143&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,AL (ღ˘⌣˘ღ),_siapaayaaaaa_,https://www.tiktok.com/@_siapaayaaaaa_,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6875694531464053761&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461085236765557522&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😁,y,y913506,https://www.tiktok.com/@y913506,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7436384261302961168&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7461076991397331719&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😁😁😁,widiyawati,widiyawati4000,https://www.tiktok.com/@widiyawati4000,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7413243924103529477&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7460914594597389062&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,Sfza,sfza22,https://www.tiktok.com/@sfza22,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7289753101753025541&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7460811826944262919&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,∀ira🙆🏻‍♀️,aira_nadya0,https://www.tiktok.com/@aira_nadya0,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7097880496940729370&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7460779692825117448&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😁,Darta,dartadarta22,https://www.tiktok.com/@dartadarta22,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7213173177294390274&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7460634508183044872&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😁😁😁,mieboba🍜🧋,pasitaa_33,https://www.tiktok.com/@pasitaa_33,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6753912723052217346&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7460153796715414279&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😅,Jevayona,asmitaliajoni,https://www.tiktok.com/@asmitaliajoni,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7302088001295205377&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7459724956139897618&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😂,👣,feby.putri12,https://www.tiktok.com/@feby.putri12,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7336201599327831045&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7459653782655632133&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,@_Dewa,bbn3dudaq123,https://www.tiktok.com/@bbn3dudaq123,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7069982858370876417&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7459420224547422994&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😂,via,alfv25,https://www.tiktok.com/@alfv25,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7218934111116035099&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7459390106752811783&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😅,E hrp,e.hrp85,https://www.tiktok.com/@e.hrp85,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7327692005721736198&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7458691701525758727&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😁,sitidamayanti406,sitidamayanti406,https://www.tiktok.com/@sitidamayanti406,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6956093668340450305&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7458609955768910610&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😳,PDanil,pdanil60,https://www.tiktok.com/@pdanil60,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7165724123627881473&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7458606412203377424&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,Rizki,rhyzky05_,https://www.tiktok.com/@rhyzky05_,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6959661830412157957&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7457559653333893906&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
@gresy arizona,Kokolivo,kokolivo,https://www.tiktok.com/@kokolivo,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=77254721565&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7456767633170514696&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥺,elvira,elvracndna,https://www.tiktok.com/@elvracndna,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6983947474197808130&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7456730679872684805&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😳,driann,gyhddtg,https://www.tiktok.com/@gyhddtg,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6921338655165170689&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7456294763046912786&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🙏,Kuif,shopeerekomen25,https://www.tiktok.com/@shopeerekomen25,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7206955122278466586&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7456191098177585925&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😂😂😂,she sop,mimansaid,https://www.tiktok.com/@mimansaid,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=6976129415885358081&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7455904397480231685&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😅,F.Y 🇵🇸🍉,l3l3goreng,https://www.tiktok.com/@l3l3goreng,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7084228783306294299&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7455772024569627412&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😁,Dewi Permata sari,dewipermatasari5468,https://www.tiktok.com/@dewipermatasari5468,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7450110259031163909&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7455699112311177992&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
😅,Grosir | Shaka & Rachel,gapon1994,https://www.tiktok.com/@gapon1994,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7418892312359977989&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7454783500127683336&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🥰,Danish,uyunnova18,https://www.tiktok.com/@uyunnova18,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7342798357440807941&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7454779705951896341&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
🤲,mama ARQI,mama.arqi,https://www.tiktok.com/@mama.arqi,7.44E+18,https://t.tiktok.com/i18n/share/video/7439657835165650232/?_d=egdcac634gj3c0&comment_author_id=7159570358693086210&mid=7439657809249127223&preview_pb=0&region=ID&share_comment_id=7454560642549957394&share_item_id=7439657835165650232&sharer_language=en&source=h5_t&u_code=0,tidak
nikita mirzani komentar daviena,Mas siinnn,ysn_garage04,https://www.tiktok.com/@ysn_garage04,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=7328606689954235397&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7425346226524799750&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
daviena adek bioaqua😂😂😂,DELLA,aydan.adzriel.kurniawan,https://www.tiktok.com/@aydan.adzriel.kurniawan,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6726388576571606017&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7412648876894782213&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
"keren bgt dah doktif, seberani ini😭❤️",aicee,fatheeny,https://www.tiktok.com/@fatheeny,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6830031587666166786&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7464377615430157074&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
yahhh paket serum bioaqua ku baru sampee😭😭,PESAN KHUSUS,blueberry.woui,https://www.tiktok.com/@blueberry.woui,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=7098494437843928091&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7415938165847048966&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
kirain daviena udah tobat malah lanjut part 2,junhyeongyunjun,junhyeongyunjun,https://www.tiktok.com/@junhyeongyunjun,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6999625529814385666&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7413750612545061638&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
aku baru aja CO moizturizer bioaqua symwhite 377. beneran overclaim tah?😭,Cheeyyy,cheysalfh248_,https://www.tiktok.com/@cheysalfh248_,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6835176568487150593&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7441603001666667281&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
daviena & bioaqua ternyata sepabrik tp knp harga nya jauh beda😂,Lia_Natasyaraffi,lia_natasyaraffi,https://www.tiktok.com/@lia_natasyaraffi,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6932405512668087298&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7413005836337185542&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,ya
shock bgt bioaqua,girlfromheaven,rytaxxx21,https://www.tiktok.com/@rytaxxx21,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6533547356423323650&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7412873334281011974&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
rcb coba Ka,RAYCOLLECTION88,10juni2022,https://www.tiktok.com/@10juni2022,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6968374765179405313&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7464391800939365128&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
10 % niacinamide 😂,Jhun,junzebuaa,https://www.tiktok.com/@junzebuaa,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6958628265775154178&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7413978555668824838&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
"butuh dokter2 kaya gini, yg berani ngasi fakta dan data 😭🙏",Sintya,sintyalestarini,https://www.tiktok.com/@sintyalestarini,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6796585386472637441&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7412647820341494534&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,ya
BERARTI DAVIENA SAMA BIOAQUA 1 PABRIK DOK?😭,areyouokeyyyyyyyyyyyyyyy,areyouokeyyyyyyyyyyyyyyy,https://www.tiktok.com/@areyouokeyyyyyyyyyyyyyyy,7.41E+18,https://t.tiktok.com/i18n/share/video/7412637439023484166/?_d=egdcac634gj3c0&comment_author_id=6554719706157318145&mid=7412637738317335302&preview_pb=0&region=ID&share_comment_id=7417643366320538374&share_item_id=7412637439023484166&sharer_language=en&source=h5_t&u_code=0,tidak
